sec,mV,BPM
8.191,0.14495095,70.83825266
8.192,0.146867433,70.83825266
8.193,0.151339226,70.83825266
8.194,0.15676926,70.83825266
8.195,0.162838122,70.83825266
8.196,0.168268156,70.83825266
8.197,0.172739949,70.83825266
8.198,0.175295259,70.83825266
8.199,0.175614673,70.83825266
8.2,0.173059362,70.83825266
8.201,0.167948742,70.83825266
8.202,0.160282811,70.83825266
8.203,0.150700398,70.83825266
8.204,0.13984033,70.83825266
8.205,0.128660848,70.83825266
8.206,0.117481366,70.83825266
8.207,0.107579539,70.83825266
8.208,0.098955367,70.83825266
8.209,0.092567092,70.83825266
8.21,0.088095299,70.83825266
8.211,0.085859402,70.83825266
8.212,0.085220575,70.83825266
8.213,0.086178816,70.83825266
8.214,0.087775885,70.83825266
8.215,0.089372954,70.83825266
8.216,0.090331195,70.83825266
8.217,0.090011781,70.83825266
8.218,0.088095299,70.83825266
8.219,0.08394292,70.83825266
8.22,0.077554644,70.83825266
8.221,0.068930472,70.83825266
8.222,0.058709232,70.83825266
8.223,0.046571508,169.0140845
8.224,0.034114371,169.0140845
8.225,0.021976648,169.0140845
8.226,0.010797166,169.0140845
8.227,0.00185358,169.0140845
8.228,-0.005492937,169.0140845
8.229,-0.009964729,169.0140845
8.23,-0.011881212,169.0140845
8.231,-0.011242385,169.0140845
8.232,-0.008687074,169.0140845
8.233,-0.004854109,169.0140845
8.234,-0.000382316,169.0140845
8.235,0.003770063,169.0140845
8.236,0.006964201,169.0140845
8.237,0.009200097,169.0140845
8.238,0.009200097,169.0140845
8.239,0.006644787,169.0140845
8.24,0.00185358,169.0140845
8.241,-0.006131764,169.0140845
8.242,-0.015714177,169.0140845
8.243,-0.026893659,169.0140845
8.244,-0.038073141,169.0140845
8.245,-0.048613796,169.0140845
8.246,-0.057876795,169.0140845
8.247,-0.065542726,169.0140845
8.248,-0.070653346,169.0140845
8.249,-0.072889243,169.0140845
8.25,-0.072569829,169.0140845
8.251,-0.069695105,169.0140845
8.252,-0.064584485,169.0140845
8.253,-0.058196209,169.0140845
8.254,-0.05148852,169.0140845
8.255,-0.044780831,169.0140845
8.256,-0.039350797,169.0140845
8.257,-0.035517831,169.0140845
8.258,-0.033920762,169.0140845
8.259,-0.034879004,169.0140845
8.26,-0.038073141,169.0140845
8.261,-0.043822589,169.0140845
8.262,-0.050849692,169.0140845
8.263,-0.059473864,169.0140845
8.264,-0.068098036,169.0140845
8.265,-0.076402794,169.0140845
8.266,-0.083429897,169.0140845
8.267,-0.088540518,169.0140845
8.268,-0.091095828,169.0140845
8.269,-0.091095828,169.0140845
8.27,-0.088221104,169.0140845
8.271,-0.083110483,169.0140845
8.272,-0.07608338,169.0140845
8.273,-0.068098036,169.0140845
8.274,-0.059793278,169.0140845
8.275,-0.052127347,169.0140845
8.276,-0.045419658,169.0140845
8.277,-0.040628452,169.0140845
8.278,-0.038392555,169.0140845
8.279,-0.039031383,169.0140845
8.28,-0.04222552,169.0140845
8.281,-0.047655555,169.0140845
8.282,-0.055002071,169.0140845
8.283,-0.063306829,169.0140845
8.284,-0.071611588,169.0140845
8.285,-0.079277518,169.0140845
8.286,-0.08534638,169.0140845
8.287,-0.089179345,169.0140845
8.288,-0.090776414,169.0140845
8.289,-0.089818173,169.0140845
8.29,-0.086943449,169.0140845
8.291,-0.082152242,169.0140845
8.292,-0.075763967,169.0140845
8.293,-0.069056277,169.0140845
8.294,-0.062029174,169.0140845
8.295,-0.055960313,169.0140845
8.296,-0.05148852,169.0140845
8.297,-0.049252623,169.0140845
8.298,-0.049572037,169.0140845
8.299,-0.052127347,169.0140845
8.3,-0.05659914,169.0140845
8.301,-0.062668002,169.0140845
8.302,-0.069695105,169.0140845
8.303,-0.077361035,169.0140845
8.304,-0.084707552,169.0140845
8.305,-0.091095828,169.0140845
8.306,-0.095887034,169.0140845
8.307,-0.098122931,169.0140845
8.308,-0.097803517,169.0140845
8.309,-0.094609379,169.0140845
8.31,-0.088221104,169.0140845
8.311,-0.080235759,169.0140845
8.312,-0.070653346,169.0140845
8.313,-0.060751519,169.0140845
8.314,-0.051169106,169.0140845
8.315,-0.043183762,169.0140845
8.316,-0.036795486,169.0140845
8.317,-0.033281935,169.0140845
8.318,-0.032323694,169.0140845
8.319,-0.034240176,169.0140845
8.32,-0.038711969,169.0140845
8.321,-0.045739072,169.0140845
8.322,-0.053724416,169.0140845
8.323,-0.062348588,169.0140845
8.324,-0.070653346,169.0140845
8.325,-0.077680449,169.0140845
8.326,-0.083110483,169.0140845
8.327,-0.086304621,169.0140845
8.328,-0.086624035,169.0140845
8.329,-0.084388138,169.0140845
8.33,-0.079277518,169.0140845
8.331,-0.072250415,169.0140845
8.332,-0.063945657,169.0140845
8.333,-0.055321485,169.0140845
8.334,-0.047336141,169.0140845
8.335,-0.040309038,169.0140845
8.336,-0.035198417,169.0140845
8.337,-0.032323694,169.0140845
8.338,-0.03200428,169.0140845
8.339,-0.03455959,169.0140845
8.34,-0.039350797,169.0140845
8.341,-0.046058486,169.0140845
8.342,-0.054363244,169.0140845
8.343,-0.062668002,169.0140845
8.344,-0.070333932,169.0140845
8.345,-0.076402794,169.0140845
8.346,-0.080235759,169.0140845
8.347,-0.081194001,169.0140845
8.348,-0.079596932,169.0140845
8.349,-0.075444553,169.0140845
8.35,-0.069056277,169.0140845
8.351,-0.061070933,169.0140845
8.352,-0.051807934,169.0140845
8.353,-0.042864348,169.0140845
8.354,-0.03455959,169.0140845
8.355,-0.027851901,169.0140845
8.356,-0.023060694,169.0140845
8.357,-0.021144211,169.0140845
8.358,-0.021783039,169.0140845
8.359,-0.025296591,169.0140845
8.36,-0.031365452,169.0140845
8.361,-0.038711969,169.0140845
8.362,-0.047336141,169.0140845
8.363,-0.056279726,169.0140845
8.364,-0.064265071,169.0140845
8.365,-0.070653346,169.0140845
8.366,-0.075125139,169.0140845
8.367,-0.077041622,169.0140845
8.368,-0.07608338,169.0140845
8.369,-0.071931001,169.0140845
8.37,-0.06586214,169.0140845
8.371,-0.057557382,169.0140845
8.372,-0.048613796,169.0140845
8.373,-0.039031383,169.0140845
8.374,-0.030407211,169.0140845
8.375,-0.023060694,169.0140845
8.376,-0.01763066,169.0140845
8.377,-0.014755936,169.0140845
8.378,-0.014755936,169.0140845
8.379,-0.016991832,169.0140845
8.38,-0.021783039,169.0140845
8.381,-0.027851901,169.0140845
8.382,-0.03455959,169.0140845
8.383,-0.041586693,169.0140845
8.384,-0.047655555,169.0140845
8.385,-0.052446761,169.0140845
8.386,-0.055321485,169.0140845
8.387,-0.055640899,169.0140845
8.388,-0.053405003,169.0140845
8.389,-0.04893321,169.0140845
8.39,-0.042544934,169.0140845
8.391,-0.035198417,169.0140845
8.392,-0.027213073,169.0140845
8.393,-0.019866556,169.0140845
8.394,-0.013158867,169.0140845
8.395,-0.008367661,169.0140845
8.396,-0.00581235,169.0140845
8.397,-0.005492937,169.0140845
8.398,-0.008048247,169.0140845
8.399,-0.01252004,169.0140845
8.4,-0.018908315,169.0140845
8.401,-0.026254832,169.0140845
8.402,-0.034240176,169.0140845
8.403,-0.041906107,169.0140845
8.404,-0.048294382,169.0140845
8.405,-0.052766175,169.0140845
8.406,-0.054682658,169.0140845
8.407,-0.05404383,169.0140845
8.408,-0.050849692,169.0140845
8.409,-0.044780831,169.0140845
8.41,-0.037434314,169.0140845
8.411,-0.028810142,169.0140845
8.412,-0.02018597,169.0140845
8.413,-0.012200626,169.0140845
8.414,-0.006131764,169.0140845
8.415,-0.001979385,169.0140845
8.416,-6.29E-05,169.0140845
8.417,-0.001021144,169.0140845
8.418,-0.004534695,169.0140845
8.419,-0.009964729,169.0140845
8.42,-0.017311246,169.0140845
8.421,-0.025616004,169.0140845
8.422,-0.033920762,169.0140845
8.423,-0.041267279,169.0140845
8.424,-0.047336141,169.0140845
8.425,-0.05148852,169.0140845
8.426,-0.053405003,169.0140845
8.427,-0.052766175,169.0140845
8.428,-0.049252623,169.0140845
8.429,-0.043183762,169.0140845
8.43,-0.035837245,169.0140845
8.431,-0.027851901,169.0140845
8.432,-0.019866556,169.0140845
8.433,-0.012839453,169.0140845
8.434,-0.007090005,169.0140845
8.435,-0.003576454,169.0140845
8.436,-0.002298799,169.0140845
8.437,-0.003895868,169.0140845
8.438,-0.007728833,169.0140845
8.439,-0.013797695,169.0140845
8.44,-0.021463625,169.0140845
8.441,-0.02944897,169.0140845
8.442,-0.037753728,169.0140845
8.443,-0.044780831,169.0140845
8.444,-0.050530279,169.0140845
8.445,-0.053724416,169.0140845
8.446,-0.05404383,169.0140845
8.447,-0.052127347,169.0140845
8.448,-0.047974968,169.0140845
8.449,-0.041906107,169.0140845
8.45,-0.034240176,169.0140845
8.451,-0.025935418,169.0140845
8.452,-0.01763066,169.0140845
8.453,-0.010284143,169.0140845
8.454,-0.004854109,169.0140845
8.455,-0.001340558,169.0140845
8.456,-0.00070173,169.0140845
8.457,-0.002618213,169.0140845
8.458,-0.006770592,169.0140845
8.459,-0.013158867,169.0140845
8.46,-0.02018597,169.0140845
8.461,-0.027851901,169.0140845
8.462,-0.034879004,169.0140845
8.463,-0.040309038,169.0140845
8.464,-0.043822589,169.0140845
8.465,-0.044461417,169.0140845
8.466,-0.042864348,169.0140845
8.467,-0.038711969,169.0140845
8.468,-0.032643107,169.0140845
8.469,-0.024977177,169.0140845
8.47,-0.016353005,169.0140845
8.471,-0.007728833,169.0140845
8.472,0.000256511,169.0140845
8.473,0.006644787,169.0140845
8.474,0.010797166,169.0140845
8.475,0.012713648,169.0140845
8.476,0.011755407,169.0140845
8.477,0.007603028,169.0140845
8.478,0.001534166,169.0140845
8.479,-0.007090005,169.0140845
8.48,-0.016353005,169.0140845
8.481,-0.025935418,169.0140845
8.482,-0.034879004,169.0140845
8.483,-0.04222552,169.0140845
8.484,-0.047655555,169.0140845
8.485,-0.050530279,169.0140845
8.486,-0.050530279,169.0140845
8.487,-0.047974968,169.0140845
8.488,-0.042864348,169.0140845
8.489,-0.035837245,169.0140845
8.49,-0.027532487,169.0140845
8.491,-0.019227729,169.0140845
8.492,-0.011242385,169.0140845
8.493,-0.004534695,169.0140845
8.494,-6.29E-05,169.0140845
8.495,0.002172994,169.0140845
8.496,0.00185358,169.0140845
8.497,-0.001021144,169.0140845
8.498,-0.006131764,179.1044776
8.499,-0.01252004,179.1044776
8.5,-0.019547143,179.1044776
8.501,-0.026574246,179.1044776
8.502,-0.033281935,179.1044776
8.503,-0.038392555,179.1044776
8.504,-0.041906107,179.1044776
8.505,-0.042864348,179.1044776
8.506,-0.041267279,179.1044776
8.507,-0.0371149,179.1044776
8.508,-0.031046038,179.1044776
8.509,-0.023699522,179.1044776
8.51,-0.015714177,179.1044776
8.511,-0.008048247,179.1044776
8.512,-0.001340558,179.1044776
8.513,0.003770063,179.1044776
8.514,0.006325373,179.1044776
8.515,0.006325373,179.1044776
8.516,0.003770063,179.1044776
8.517,-0.00070173,179.1044776
8.518,-0.007728833,179.1044776
8.519,-0.015714177,179.1044776
8.52,-0.024018935,179.1044776
8.521,-0.031684866,179.1044776
8.522,-0.038392555,179.1044776
8.523,-0.042864348,179.1044776
8.524,-0.045100244,179.1044776
8.525,-0.044780831,179.1044776
8.526,-0.041586693,179.1044776
8.527,-0.035837245,179.1044776
8.528,-0.028810142,179.1044776
8.529,-0.020824798,179.1044776
8.53,-0.012200626,179.1044776
8.531,-0.004534695,179.1044776
8.532,0.002172994,179.1044776
8.533,0.006644787,179.1044776
8.534,0.008880683,179.1044776
8.535,0.008561269,179.1044776
8.536,0.005367132,179.1044776
8.537,-0.000382316,179.1044776
8.538,-0.008367661,179.1044776
8.539,-0.01763066,179.1044776
8.54,-0.027532487,179.1044776
8.541,-0.036795486,179.1044776
8.542,-0.045100244,179.1044776
8.543,-0.051169106,179.1044776
8.544,-0.054682658,179.1044776
8.545,-0.055321485,179.1044776
8.546,-0.052766175,179.1044776
8.547,-0.047655555,179.1044776
8.548,-0.040309038,179.1044776
8.549,-0.03200428,179.1044776
8.55,-0.023060694,179.1044776
8.551,-0.014755936,179.1044776
8.552,-0.007409419,179.1044776
8.553,-0.001979385,179.1044776
8.554,0.000895339,179.1044776
8.555,0.001214753,179.1044776
8.556,-0.00070173,179.1044776
8.557,-0.004534695,179.1044776
8.558,-0.010284143,179.1044776
8.559,-0.016672419,179.1044776
8.56,-0.023060694,179.1044776
8.561,-0.028810142,179.1044776
8.562,-0.033601349,179.1044776
8.563,-0.036476073,179.1044776
8.564,-0.037434314,179.1044776
8.565,-0.035837245,179.1044776
8.566,-0.03200428,179.1044776
8.567,-0.026254832,179.1044776
8.568,-0.019227729,179.1044776
8.569,-0.011242385,179.1044776
8.57,-0.003576454,179.1044776
8.571,0.003770063,179.1044776
8.572,0.008880683,179.1044776
8.573,0.012394235,179.1044776
8.574,0.013033062,179.1044776
8.575,0.011435993,179.1044776
8.576,0.007603028,179.1044776
8.577,0.00185358,179.1044776
8.578,-0.005492937,179.1044776
8.579,-0.013797695,179.1044776
8.58,-0.022102453,179.1044776
8.581,-0.029129556,179.1044776
8.582,-0.03455959,179.1044776
8.583,-0.037753728,179.1044776
8.584,-0.038392555,179.1044776
8.585,-0.036156659,179.1044776
8.586,-0.031684866,179.1044776
8.587,-0.025296591,179.1044776
8.588,-0.01763066,179.1044776
8.589,-0.009645316,179.1044776
8.59,-0.001979385,179.1044776
8.591,0.004089477,179.1044776
8.592,0.008880683,179.1044776
8.593,0.01111658,179.1044776
8.594,0.010797166,179.1044776
8.595,0.007922442,179.1044776
8.596,0.003131235,179.1044776
8.597,-0.004215282,179.1044776
8.598,-0.012200626,179.1044776
8.599,-0.020505384,179.1044776
8.6,-0.028171314,179.1044776
8.601,-0.03455959,179.1044776
8.602,-0.039031383,179.1044776
8.603,-0.040947865,179.1044776
8.604,-0.040628452,179.1044776
8.605,-0.037434314,179.1044776
8.606,-0.031684866,179.1044776
8.607,-0.024338349,179.1044776
8.608,-0.016353005,179.1044776
8.609,-0.008048247,179.1044776
8.61,-0.001021144,179.1044776
8.611,0.00440889,179.1044776
8.612,0.007603028,179.1044776
8.613,0.008561269,179.1044776
8.614,0.006644787,179.1044776
8.615,0.002172994,179.1044776
8.616,-0.005173523,179.1044776
8.617,-0.013797695,179.1044776
8.618,-0.023380108,179.1044776
8.619,-0.03200428,179.1044776
8.62,-0.039989624,179.1044776
8.621,-0.045739072,179.1044776
8.622,-0.049252623,179.1044776
8.623,-0.049891451,179.1044776
8.624,-0.047336141,179.1044776
8.625,-0.041586693,179.1044776
8.626,-0.033601349,179.1044776
8.627,-0.023699522,179.1044776
8.628,-0.012200626,179.1044776
8.629,-0.001021144,179.1044776
8.63,0.009519511,179.1044776
8.631,0.018463096,179.1044776
8.632,0.025170786,179.1044776
8.633,0.029003751,179.1044776
8.634,0.029323165,179.1044776
8.635,0.026767854,179.1044776
8.636,0.02133782,179.1044776
8.637,0.01367189,179.1044776
8.638,0.004728304,179.1044776
8.639,-0.004534695,179.1044776
8.64,-0.013478281,179.1044776
8.641,-0.021463625,179.1044776
8.642,-0.027532487,179.1044776
8.643,-0.030726625,179.1044776
8.644,-0.031046038,179.1044776
8.645,-0.028810142,179.1044776
8.646,-0.024338349,179.1044776
8.647,-0.017950074,179.1044776
8.648,-0.010603557,179.1044776
8.649,-0.00325704,179.1044776
8.65,0.003450649,179.1044776
8.651,0.008561269,179.1044776
8.652,0.011755407,179.1044776
8.653,0.012713648,179.1044776
8.654,0.011755407,179.1044776
8.655,0.008241856,179.1044776
8.656,0.003450649,179.1044776
8.657,-0.002618213,179.1044776
8.658,-0.009325902,179.1044776
8.659,-0.015714177,179.1044776
8.66,-0.021144211,179.1044776
8.661,-0.025296591,179.1044776
8.662,-0.026893659,179.1044776
8.663,-0.026254832,179.1044776
8.664,-0.023380108,179.1044776
8.665,-0.017950074,179.1044776
8.666,-0.010922971,179.1044776
8.667,-0.002937626,179.1044776
8.668,0.004728304,179.1044776
8.669,0.012074821,179.1044776
8.67,0.018143683,179.1044776
8.671,0.021976648,179.1044776
8.672,0.023254303,179.1044776
8.673,0.021657234,179.1044776
8.674,0.017504855,179.1044776
8.675,0.010797166,179.1044776
8.676,0.003131235,179.1044776
8.677,-0.00581235,179.1044776
8.678,-0.014755936,179.1044776
8.679,-0.023060694,179.1044776
8.68,-0.029768383,179.1044776
8.681,-0.034240176,179.1044776
8.682,-0.036476073,179.1044776
8.683,-0.036156659,179.1044776
8.684,-0.032962521,179.1044776
8.685,-0.027532487,179.1044776
8.686,-0.020505384,179.1044776
8.687,-0.011881212,179.1044776
8.688,-0.00325704,179.1044776
8.689,0.004089477,179.1044776
8.69,0.010158338,179.1044776
8.691,0.014310717,179.1044776
8.692,0.015907786,179.1044776
8.693,0.014949545,179.1044776
8.694,0.01111658,179.1044776
8.695,0.005367132,179.1044776
8.696,-0.001979385,179.1044776
8.697,-0.010603557,179.1044776
8.698,-0.019227729,179.1044776
8.699,-0.027213073,179.1044776
8.7,-0.033601349,179.1044776
8.701,-0.038073141,179.1044776
8.702,-0.039989624,179.1044776
8.703,-0.039031383,179.1044776
8.704,-0.035517831,179.1044776
8.705,-0.030087797,179.1044776
8.706,-0.023380108,179.1044776
8.707,-0.016033591,179.1044776
8.708,-0.008687074,179.1044776
8.709,-0.002618213,179.1044776
8.71,0.002172994,179.1044776
8.711,0.004728304,179.1044776
8.712,0.005367132,179.1044776
8.713,0.003770063,179.1044776
8.714,0.000256511,179.1044776
8.715,-0.005173523,179.1044776
8.716,-0.011881212,179.1044776
8.717,-0.018908315,179.1044776
8.718,-0.025616004,179.1044776
8.719,-0.031365452,179.1044776
8.72,-0.034879004,179.1044776
8.721,-0.036476073,179.1044776
8.722,-0.035198417,179.1044776
8.723,-0.031684866,179.1044776
8.724,-0.025935418,179.1044776
8.725,-0.018908315,179.1044776
8.726,-0.011242385,179.1044776
8.727,-0.00325704,179.1044776
8.728,0.003770063,179.1044776
8.729,0.010158338,179.1044776
8.73,0.014310717,179.1044776
8.731,0.015907786,179.1044776
8.732,0.014949545,179.1044776
8.733,0.011435993,179.1044776
8.734,0.005367132,179.1044776
8.735,-0.001979385,179.1044776
8.736,-0.010922971,179.1044776
8.737,-0.019866556,179.1044776
8.738,-0.027851901,179.1044776
8.739,-0.034240176,179.1044776
8.74,-0.038392555,179.1044776
8.741,-0.03967021,179.1044776
8.742,-0.038392555,179.1044776
8.743,-0.034240176,179.1044776
8.744,-0.027851901,179.1044776
8.745,-0.019547143,179.1044776
8.746,-0.010603557,179.1044776
8.747,-0.001659971,179.1044776
8.748,0.006005959,179.1044776
8.749,0.012394235,179.1044776
8.75,0.0162272,179.1044776
8.751,0.017185441,179.1044776
8.752,0.015268959,179.1044776
8.753,0.010797166,179.1044776
8.754,0.003770063,179.1044776
8.755,-0.004215282,179.1044776
8.756,-0.013478281,179.1044776
8.757,-0.02274128,179.1044776
8.758,-0.031046038,179.1044776
8.759,-0.037753728,179.1044776
8.76,-0.041906107,179.1044776
8.761,-0.042864348,179.1044776
8.762,-0.041267279,179.1044776
8.763,-0.036795486,179.1044776
8.764,-0.030087797,179.1044776
8.765,-0.021463625,179.1044776
8.766,-0.012200626,179.1044776
8.767,-0.00325704,179.1044776
8.768,0.004728304,179.1044776
8.769,0.011435993,179.1044776
8.77,0.0162272,179.1044776
8.771,0.018143683,179.1044776
8.772,0.017185441,179.1044776
8.773,0.01367189,179.1044776
8.774,0.007603028,179.1044776
8.775,0.000575925,179.1044776
8.776,-0.008048247,179.1044776
8.777,-0.016672419,179.1044776
8.778,-0.024977177,179.1044776
8.779,-0.031684866,179.1044776
8.78,-0.036156659,179.1044776
8.781,-0.038073141,179.1044776
8.782,-0.037434314,179.1044776
8.783,-0.033920762,179.1044776
8.784,-0.028171314,179.1044776
8.785,-0.021144211,179.1044776
8.786,-0.013797695,179.1044776
8.787,-0.006770592,179.1044776
8.788,-0.001340558,179.1044776
8.789,0.002492408,179.1044776
8.79,0.003770063,179.1044776
8.791,0.003770063,179.1044776
8.792,0.001534166,179.1044776
8.793,-0.002618213,179.1044776
8.794,-0.008048247,179.1044776
8.795,-0.014436522,179.1044776
8.796,-0.021144211,179.1044776
8.797,-0.027532487,179.1044776
8.798,-0.03200428,179.1044776
8.799,-0.033920762,179.1044776
8.8,-0.033281935,179.1044776
8.801,-0.029129556,179.1044776
8.802,-0.022102453,179.1044776
8.803,-0.012200626,179.1044776
8.804,-0.000382316,179.1044776
8.805,0.012074821,179.1044776
8.806,0.025490199,179.1044776
8.807,0.037947336,179.1044776
8.808,0.049446232,179.1044776
8.809,0.058709232,179.1044776
8.81,0.065097507,179.1044776
8.811,0.068611059,179.1044776
8.812,0.069249886,179.1044776
8.813,0.06701399,179.1044776
8.814,0.062542197,179.1044776
8.815,0.056473335,179.1044776
8.816,0.050404474,179.1044776
8.817,0.044655026,179.1044776
8.818,0.040183233,179.1044776
8.819,0.037627923,179.1044776
8.82,0.037308509,179.1044776
8.821,0.039863819,179.1044776
8.822,0.044655026,179.1044776
8.823,0.052001542,179.1044776
8.824,0.060625714,179.1044776
8.825,0.070527541,179.1044776
8.826,0.080109954,179.1044776
8.827,0.089372954,179.1044776
8.828,0.096719471,179.1044776
8.829,0.102149505,179.1044776
8.83,0.104704815,179.1044776
8.831,0.104385401,179.1044776
8.832,0.101510677,179.1044776
8.833,0.096400057,179.1044776
8.834,0.089692368,179.1044776
8.835,0.082345851,179.1044776
8.836,0.074999334,179.1044776
8.837,0.068611059,179.1044776
8.838,0.063819852,179.1044776
8.839,0.060945128,179.1044776
8.84,0.060306301,179.1044776
8.841,0.061903369,179.1044776
8.842,0.065736335,179.1044776
8.843,0.071485783,179.1044776
8.844,0.078193472,179.1044776
8.845,0.084901161,179.1044776
8.846,0.091289437,179.1044776
8.847,0.096400057,179.1044776
8.848,0.099913608,179.1044776
8.849,0.100552436,179.1044776
8.85,0.098635953,179.1044776
8.851,0.093525333,179.1044776
8.852,0.085859402,179.1044776
8.853,0.075638162,179.6407186
8.854,0.063819852,179.6407186
8.855,0.051043301,179.6407186
8.856,0.038586164,179.6407186
8.857,0.026767854,179.6407186
8.858,0.0162272,179.6407186
8.859,0.008241856,179.6407186
8.86,0.002811821,179.6407186
8.861,-6.29E-05,179.6407186
8.862,-0.00070173,179.6407186
8.863,0.000575925,179.6407186
8.864,0.002811821,179.6407186
8.865,0.005047718,179.6407186
8.866,0.006964201,179.6407186
8.867,0.007603028,179.6407186
8.868,0.006964201,179.6407186
8.869,0.00440889,179.6407186
8.87,-6.29E-05,179.6407186
8.871,-0.006770592,179.6407186
8.872,-0.01507535,179.6407186
8.873,-0.024338349,179.6407186
8.874,-0.034240176,179.6407186
8.875,-0.043822589,179.6407186
8.876,-0.052446761,179.6407186
8.877,-0.05915445,179.6407186
8.878,-0.063306829,179.6407186
8.879,-0.064903898,179.6407186
8.88,-0.063306829,179.6407186
8.881,-0.058515623,179.6407186
8.882,-0.051169106,179.6407186
8.883,-0.041906107,179.6407186
8.884,-0.03200428,179.6407186
8.885,-0.022102453,179.6407186
8.886,-0.013478281,179.6407186
8.887,-0.006770592,179.6407186
8.888,-0.002298799,179.6407186
8.889,-0.001021144,179.6407186
8.89,-0.002618213,179.6407186
8.891,-0.007090005,179.6407186
8.892,-0.014436522,179.6407186
8.893,-0.023060694,179.6407186
8.894,-0.032962521,179.6407186
8.895,-0.042864348,179.6407186
8.896,-0.051807934,179.6407186
8.897,-0.05915445,179.6407186
8.898,-0.064584485,179.6407186
8.899,-0.066820381,179.6407186
8.9,-0.066500967,179.6407186
8.901,-0.062987416,179.6407186
8.902,-0.057237968,179.6407186
8.903,-0.049252623,179.6407186
8.904,-0.040628452,179.6407186
8.905,-0.03200428,179.6407186
8.906,-0.024018935,179.6407186
8.907,-0.01763066,179.6407186
8.908,-0.013478281,179.6407186
8.909,-0.012200626,179.6407186
8.91,-0.013478281,179.6407186
8.911,-0.01763066,179.6407186
8.912,-0.024018935,179.6407186
8.913,-0.03200428,179.6407186
8.914,-0.040628452,179.6407186
8.915,-0.049252623,179.6407186
8.916,-0.056918554,179.6407186
8.917,-0.063306829,179.6407186
8.918,-0.067459209,179.6407186
8.919,-0.069056277,179.6407186
8.92,-0.067459209,179.6407186
8.921,-0.063306829,179.6407186
8.922,-0.056279726,179.6407186
8.923,-0.047336141,179.6407186
8.924,-0.0371149,179.6407186
8.925,-0.026254832,179.6407186
8.926,-0.014755936,179.6407186
8.927,-0.003895868,179.6407186
8.928,0.006644787,179.6407186
8.929,0.017504855,179.6407186
8.93,0.02804551,179.6407186
8.931,0.038905578,179.6407186
8.932,0.050723887,179.6407186
8.933,0.063500438,179.6407186
8.934,0.078193472,179.6407186
8.935,0.095761229,179.6407186
8.936,0.117161952,179.6407186
8.937,0.142076226,179.6407186
8.938,0.17114288,179.6407186
8.939,0.204361912,179.6407186
8.94,0.240775082,179.6407186
8.941,0.279424149,179.6407186
8.942,0.319031456,179.6407186
8.943,0.358319351,179.6407186
8.944,0.395371348,179.6407186
8.945,0.428909794,179.6407186
8.946,0.457018206,179.6407186
8.947,0.478099515,179.6407186
8.948,0.491834308,179.6407186
8.949,0.496944928,179.6407186
8.95,0.493111963,179.6407186
8.951,0.481293653,179.6407186
8.952,0.461489999,179.6407186
8.953,0.434978656,179.6407186
8.954,0.403037279,179.6407186
8.955,0.366624109,179.6407186
8.956,0.327655628,179.6407186
8.957,0.287090079,179.6407186
8.958,0.245885703,179.6407186
8.959,0.205320153,179.6407186
8.96,0.166351673,179.6407186
8.961,0.129299675,179.6407186
8.962,0.095122402,179.6407186
8.963,0.063500438,179.6407186
8.964,0.034433785,179.6407186
8.965,0.007922442,179.6407186
8.966,-0.016353005,179.6407186
8.967,-0.039350797,179.6407186
8.968,-0.060751519,179.6407186
8.969,-0.080874587,179.6407186
8.97,-0.099400586,179.6407186
8.971,-0.116010102,179.6407186
8.972,-0.130064308,179.6407186
8.973,-0.141882618,179.6407186
8.974,-0.150506789,179.6407186
8.975,-0.155936824,179.6407186
8.976,-0.157853306,179.6407186
8.977,-0.155936824,179.6407186
8.978,-0.149867962,179.6407186
8.979,-0.140285549,179.6407186
8.98,-0.127189584,179.6407186
8.981,-0.111857723,179.6407186
8.982,-0.094928793,179.6407186
8.983,-0.077680449,179.6407186
8.984,-0.061070933,179.6407186
8.985,-0.0463779,179.6407186
8.986,-0.034240176,179.6407186
8.987,-0.024977177,179.6407186
8.988,-0.019547143,179.6407186
8.989,-0.017311246,179.6407186
8.99,-0.017950074,179.6407186
8.991,-0.021463625,179.6407186
8.992,-0.027213073,179.6407186
8.993,-0.033920762,179.6407186
8.994,-0.041267279,179.6407186
8.995,-0.048294382,179.6407186
8.996,-0.053724416,179.6407186
8.997,-0.057557382,179.6407186
8.998,-0.05915445,179.6407186
8.999,-0.058515623,179.6407186
9,-0.055960313,179.6407186
9.001,-0.05148852,179.6407186
9.002,-0.045739072,179.6407186
9.003,-0.039350797,179.6407186
9.004,-0.033601349,179.6407186
9.005,-0.028490728,179.6407186
9.006,-0.025296591,179.6407186
9.007,-0.024338349,179.6407186
9.008,-0.025616004,179.6407186
9.009,-0.028810142,179.6407186
9.01,-0.033920762,179.6407186
9.011,-0.040628452,179.6407186
9.012,-0.047655555,179.6407186
9.013,-0.054682658,179.6407186
9.014,-0.061070933,179.6407186
9.015,-0.06586214,179.6407186
9.016,-0.068736864,179.6407186
9.017,-0.069056277,179.6407186
9.018,-0.066820381,179.6407186
9.019,-0.062348588,179.6407186
9.02,-0.055321485,179.6407186
9.021,-0.047016727,179.6407186
9.022,-0.037753728,179.6407186
9.023,-0.028810142,179.6407186
9.024,-0.021144211,179.6407186
9.025,-0.015394764,179.6407186
9.026,-0.011881212,179.6407186
9.027,-0.011561798,179.6407186
